Country Code,Year,literacy_rate
MAF,1968,
MAR,1968,
MDA,1968,
MDG,1968,
MDV,1968,
MEX,1968,
MHL,1968,
MKD,1968,
MLI,1968,
MLT,1968,
MMR,1968,
MNE,1968,
MNG,1968,
MNP,1968,
MOZ,1968,
MRT,1968,
MUS,1968,
MWI,1968,
MYS,1968,
NAM,1968,
NCL,1968,
NER,1968,
NGA,1968,
NIC,1968,
NLD,1968,
NOR,1968,
NPL,1968,
NZL,1968,
OMN,1968,
PAK,1968,
PAN,1968,
PER,1968,
PHL,1968,
PLW,1968,
PNG,1968,
POL,1968,
PRI,1968,
PRK,1968,
PRT,1968,
PRY,1968,
PSE,1968,
PYF,1968,
QAT,1968,
ROU,1968,
RUS,1968,
RWA,1968,
SAU,1968,
SDN,1968,
SEN,1968,
SGP,1968,
SLB,1968,
SLE,1968,
SLV,1968,
SOM,1968,
SRB,1968,
SSD,1968,
STP,1968,
SUR,1968,
SVK,1968,
SVN,1968,
SWE,1968,
SWZ,1968,
SXM,1968,
SYC,1968,
SYR,1968,
TCA,1968,
TCD,1968,
TGO,1968,
THA,1968,
TJK,1968,
TKM,1968,
TLS,1968,
TON,1968,
TTO,1968,
TUN,1968,
TUR,1968,
TUV,1968,
TZA,1968,
UGA,1968,
UKR,1968,
URY,1968,
USA,1968,
UZB,1968,
VCT,1968,
VEN,1968,
VGB,1968,
VIR,1968,
VNM,1968,
VUT,1968,
WSM,1968,
YEM,1968,
ZAF,1968,
ZMB,1968,
ZWE,1968,
AFG,1969,
AGO,1969,
ALB,1969,
ARE,1969,
ARG,1969,
ARM,1969,
ASM,1969,
ATG,1969,
AUS,1969,
AUT,1969,
AZE,1969,
BDI,1969,
BEL,1969,
BEN,1969,
BFA,1969,
BGD,1969,
BGR,1969,
BHR,1969,
BHS,1969,
BIH,1969,
BLR,1969,
BLZ,1969,
BMU,1969,
BOL,1969,
BRA,1969,
BRB,1969,
BRN,1969,
BTN,1969,
BWA,1969,
CAF,1969,
CAN,1969,
CHE,1969,
CHL,1969,
CHN,1969,
CIV,1969,
CMR,1969,
COD,1969,
COG,1969,
COL,1969,
COM,1969,
CPV,1969,
CRI,1969,
CUB,1969,
CYM,1969,
CYP,1969,
CZE,1969,
DEU,1969,
DJI,1969,
DMA,1969,
DNK,1969,
DOM,1969,
DZA,1969,
ECU,1969,
EGY,1969,
ERI,1969,
ESP,1969,
EST,1969,
ETH,1969,
FIN,1969,
FJI,1969,
FRA,1969,
FSM,1969,
GAB,1969,
GBR,1969,
GEO,1969,
GHA,1969,
GIN,1969,
GMB,1969,
GNB,1969,
GNQ,1969,
GRC,1969,
GRD,1969,
GTM,1969,
GUM,1969,
GUY,1969,
HKG,1969,
HND,1969,
HRV,1969,
HTI,1969,
HUN,1969,
IDN,1969,
IND,1969,
IRL,1969,
IRN,1969,
IRQ,1969,
ISL,1969,
ISR,1969,
ITA,1969,
JAM,1969,
JOR,1969,
JPN,1969,
KAZ,1969,
KEN,1969,
KGZ,1969,
KHM,1969,
KIR,1969,
KNA,1969,
KOR,1969,
KWT,1969,
LAO,1969,
LBN,1969,
LBR,1969,
LBY,1969,
LCA,1969,
LIE,1969,
LKA,1969,
LSO,1969,
LTU,1969,
LUX,1969,
LVA,1969,
MAC,1969,
MAF,1969,
MAR,1969,
MDA,1969,
MDG,1969,
MDV,1969,
MEX,1969,
MHL,1969,
MKD,1969,
MLI,1969,
MLT,1969,
MMR,1969,
MNE,1969,
MNG,1969,
MNP,1969,
MOZ,1969,
MRT,1969,
MUS,1969,
MWI,1969,
MYS,1969,
NAM,1969,
NCL,1969,
NER,1969,
NGA,1969,
NIC,1969,
NLD,1969,
NOR,1969,
NPL,1969,
NZL,1969,
OMN,1969,
PAK,1969,
PAN,1969,
PER,1969,
PHL,1969,
PLW,1969,
PNG,1969,
POL,1969,
PRI,1969,
PRK,1969,
PRT,1969,
PRY,1969,
PSE,1969,
PYF,1969,
QAT,1969,
ROU,1969,
RUS,1969,
RWA,1969,
SAU,1969,
SDN,1969,
SEN,1969,
SGP,1969,
SLB,1969,
SLE,1969,
SLV,1969,
SOM,1969,
SRB,1969,
SSD,1969,
STP,1969,
SUR,1969,
SVK,1969,
SVN,1969,
SWE,1969,
SWZ,1969,
SXM,1969,
SYC,1969,
SYR,1969,
TCA,1969,
TCD,1969,
TGO,1969,
THA,1969,
TJK,1969,
TKM,1969,
TLS,1969,
TON,1969,
TTO,1969,
TUN,1969,
TUR,1969,
TUV,1969,
TZA,1969,
UGA,1969,
UKR,1969,
URY,1969,
USA,1969,
UZB,1969,
VCT,1969,
VEN,1969,
VGB,1969,
VIR,1969,
VNM,1969,
VUT,1969,
WSM,1969,
YEM,1969,
ZAF,1969,
ZMB,1969,
ZWE,1969,
AFG,1970,
AGO,1970,
ALB,1970,
ARE,1970,
ARG,1970,
ARM,1970,
ASM,1970,
ATG,1970,
AUS,1970,
AUT,1970,
AZE,1970,
BDI,1970,
BEL,1970,
BEN,1970,
BFA,1970,
BGD,1970,
BGR,1970,
BHR,1970,
BHS,1970,
BIH,1970,
BLR,1970,
BLZ,1970,
BMU,1970,
BOL,1970,
BRA,1970,
BRB,1970,99.0
BRN,1970,
BTN,1970,
BWA,1970,
CAF,1970,
CAN,1970,
CHE,1970,
CHL,1970,
CHN,1970,
CIV,1970,
CMR,1970,
COD,1970,
COG,1970,
COL,1970,
COM,1970,
CPV,1970,
CRI,1970,
CUB,1970,
CYM,1970,
CYP,1970,
CZE,1970,
DEU,1970,
DJI,1970,
DMA,1970,
DNK,1970,
DOM,1970,
DZA,1970,
ECU,1970,
EGY,1970,
ERI,1970,
ESP,1970,
EST,1970,
ETH,1970,
FIN,1970,
FJI,1970,
FRA,1970,
FSM,1970,
GAB,1970,
GBR,1970,
GEO,1970,
GHA,1970,
GIN,1970,
GMB,1970,
GNB,1970,
GNQ,1970,
GRC,1970,
GRD,1970,98.0
GTM,1970,
GUM,1970,
GUY,1970,
HKG,1970,
HND,1970,
HRV,1970,
HTI,1970,
HUN,1970,
IDN,1970,
IND,1970,
IRL,1970,
IRN,1970,
IRQ,1970,
ISL,1970,
ISR,1970,
ITA,1970,
JAM,1970,
JOR,1970,
JPN,1970,
KAZ,1970,
KEN,1970,
KGZ,1970,
KHM,1970,
KIR,1970,
KNA,1970,
KOR,1970,
KWT,1970,
LAO,1970,
LBN,1970,
LBR,1970,
LBY,1970,
LCA,1970,
LIE,1970,
LKA,1970,
LSO,1970,
LTU,1970,
LUX,1970,
LVA,1970,
MAC,1970,
MAF,1970,
MAR,1970,
MDA,1970,
MDG,1970,
MDV,1970,
MEX,1970,
MHL,1970,
MKD,1970,
MLI,1970,
MLT,1970,
MMR,1970,
MNE,1970,
MNG,1970,
MNP,1970,
MOZ,1970,
MRT,1970,
MUS,1970,
MWI,1970,
MYS,1970,
NAM,1970,
NCL,1970,
NER,1970,
NGA,1970,
NIC,1970,
NLD,1970,
NOR,1970,
NPL,1970,
NZL,1970,
OMN,1970,
PAK,1970,
PAN,1970,
PER,1970,
PHL,1970,
PLW,1970,
PNG,1970,
POL,1970,
PRI,1970,
PRK,1970,
PRT,1970,
PRY,1970,
PSE,1970,
PYF,1970,
QAT,1970,
ROU,1970,
RUS,1970,
RWA,1970,
SAU,1970,
SDN,1970,
SEN,1970,
SGP,1970,
SLB,1970,
SLE,1970,
SLV,1970,
SOM,1970,
SRB,1970,
SSD,1970,
STP,1970,
SUR,1970,
SVK,1970,
SVN,1970,
SWE,1970,
SWZ,1970,
SXM,1970,
SYC,1970,
SYR,1970,
TCA,1970,
TCD,1970,
TGO,1970,
THA,1970,
TJK,1970,
TKM,1970,
TLS,1970,
TON,1970,
TTO,1970,
TUN,1970,
TUR,1970,
TUV,1970,
TZA,1970,
UGA,1970,
UKR,1970,
URY,1970,
USA,1970,
UZB,1970,
VCT,1970,96.0
VEN,1970,
VGB,1970,
VIR,1970,
VNM,1970,
VUT,1970,
WSM,1970,
YEM,1970,
ZAF,1970,
ZMB,1970,
ZWE,1970,
AFG,1971,
AGO,1971,
ALB,1971,
ARE,1971,
ARG,1971,
ARM,1971,
ASM,1971,
ATG,1971,
AUS,1971,
AUT,1971,
AZE,1971,
BDI,1971,
BEL,1971,
BEN,1971,
BFA,1971,
BGD,1971,
BGR,1971,
BHR,1971,
BHS,1971,
BIH,1971,
BLR,1971,
BLZ,1971,
BMU,1971,
BOL,1971,
BRA,1971,
BRB,1971,
BRN,1971,
BTN,1971,
BWA,1971,
CAF,1971,
CAN,1971,
CHE,1971,
CHL,1971,
CHN,1971,
CIV,1971,
CMR,1971,
COD,1971,
COG,1971,
COL,1971,
COM,1971,
CPV,1971,
CRI,1971,
CUB,1971,
CYM,1971,
CYP,1971,
CZE,1971,
DEU,1971,
DJI,1971,
DMA,1971,
DNK,1971,
DOM,1971,
DZA,1971,
ECU,1971,
EGY,1971,
ERI,1971,
ESP,1971,
EST,1971,
ETH,1971,
FIN,1971,
FJI,1971,
FRA,1971,
FSM,1971,
GAB,1971,
GBR,1971,
GEO,1971,
GHA,1971,
GIN,1971,
GMB,1971,
GNB,1971,
GNQ,1971,
GRC,1971,
GRD,1971,
GTM,1971,
GUM,1971,
GUY,1971,
HKG,1971,
HND,1971,
HRV,1971,
HTI,1971,
HUN,1971,
IDN,1971,
IND,1971,
IRL,1971,
IRN,1971,
IRQ,1971,
ISL,1971,
ISR,1971,
ITA,1971,
JAM,1971,
JOR,1971,
JPN,1971,
KAZ,1971,
KEN,1971,
KGZ,1971,
KHM,1971,
KIR,1971,
KNA,1971,
KOR,1971,
KWT,1971,
LAO,1971,
LBN,1971,
LBR,1971,
LBY,1971,
LCA,1971,
LIE,1971,
LKA,1971,
LSO,1971,
LTU,1971,
LUX,1971,
LVA,1971,
MAC,1971,
MAF,1971,
MAR,1971,
MDA,1971,
MDG,1971,
MDV,1971,
MEX,1971,
MHL,1971,
MKD,1971,
MLI,1971,
MLT,1971,
MMR,1971,
MNE,1971,
MNG,1971,
MNP,1971,
MOZ,1971,
MRT,1971,
MUS,1971,
MWI,1971,
MYS,1971,
NAM,1971,
NCL,1971,
NER,1971,
NGA,1971,
NIC,1971,
NLD,1971,
NOR,1971,
NPL,1971,
NZL,1971,
OMN,1971,
PAK,1971,
PAN,1971,
PER,1971,
PHL,1971,
PLW,1971,
PNG,1971,
POL,1971,
PRI,1971,
PRK,1971,
PRT,1971,
PRY,1971,
PSE,1971,
PYF,1971,
QAT,1971,
ROU,1971,
RUS,1971,
RWA,1971,
SAU,1971,
SDN,1971,
SEN,1971,
SGP,1971,
SLB,1971,
SLE,1971,
SLV,1971,
SOM,1971,
SRB,1971,
SSD,1971,
STP,1971,
SUR,1971,
SVK,1971,
SVN,1971,
SWE,1971,
SWZ,1971,
SXM,1971,
SYC,1971,
SYR,1971,
TCA,1971,
TCD,1971,
TGO,1971,
THA,1971,
TJK,1971,
TKM,1971,
TLS,1971,
TON,1971,
TTO,1971,
TUN,1971,
TUR,1971,
TUV,1971,
TZA,1971,
UGA,1971,
UKR,1971,
URY,1971,
USA,1971,
UZB,1971,
VCT,1971,
VEN,1971,
VGB,1971,
VIR,1971,
VNM,1971,
VUT,1971,
WSM,1971,
YEM,1971,
ZAF,1971,
ZMB,1971,
ZWE,1971,
AFG,1972,
AGO,1972,
ALB,1972,
ARE,1972,
ARG,1972,
ARM,1972,
ASM,1972,
ATG,1972,
AUS,1972,
AUT,1972,
AZE,1972,
BDI,1972,
BEL,1972,
BEN,1972,
BFA,1972,
BGD,1972,
BGR,1972,
BHR,1972,
BHS,1972,
BIH,1972,
BLR,1972,
BLZ,1972,
BMU,1972,
BOL,1972,
BRA,1972,
BRB,1972,
BRN,1972,
BTN,1972,
BWA,1972,
CAF,1972,
CAN,1972,
CHE,1972,
CHL,1972,
CHN,1972,
CIV,1972,
CMR,1972,
COD,1972,
COG,1972,
COL,1972,
COM,1972,
CPV,1972,
CRI,1972,
CUB,1972,
CYM,1972,
CYP,1972,
CZE,1972,
DEU,1972,
DJI,1972,
DMA,1972,
DNK,1972,
DOM,1972,
DZA,1972,
ECU,1972,
EGY,1972,
ERI,1972,
ESP,1972,
EST,1972,
ETH,1972,
FIN,1972,
FJI,1972,
FRA,1972,
FSM,1972,
GAB,1972,
GBR,1972,
GEO,1972,
GHA,1972,
GIN,1972,
GMB,1972,
GNB,1972,
GNQ,1972,
GRC,1972,
GRD,1972,
GTM,1972,
GUM,1972,
GUY,1972,
HKG,1972,
HND,1972,
HRV,1972,
HTI,1972,
HUN,1972,
IDN,1972,
IND,1972,
IRL,1972,
IRN,1972,
IRQ,1972,
ISL,1972,
ISR,1972,
ITA,1972,
JAM,1972,
JOR,1972,
JPN,1972,
KAZ,1972,
KEN,1972,
KGZ,1972,
KHM,1972,
KIR,1972,
KNA,1972,
KOR,1972,
KWT,1972,
LAO,1972,
LBN,1972,
LBR,1972,
LBY,1972,
LCA,1972,
LIE,1972,
LKA,1972,
LSO,1972,
LTU,1972,
LUX,1972,
LVA,1972,
MAC,1972,
MAF,1972,
MAR,1972,
MDA,1972,
MDG,1972,
MDV,1972,
MEX,1972,
MHL,1972,
MKD,1972,
MLI,1972,
MLT,1972,
MMR,1972,
MNE,1972,
MNG,1972,
MNP,1972,
MOZ,1972,
MRT,1972,
MUS,1972,
MWI,1972,
MYS,1972,
NAM,1972,
NCL,1972,
NER,1972,
NGA,1972,
NIC,1972,
NLD,1972,
NOR,1972,
NPL,1972,
NZL,1972,
OMN,1972,
PAK,1972,
PAN,1972,
PER,1972,
PHL,1972,
PLW,1972,
PNG,1972,
POL,1972,
PRI,1972,
PRK,1972,
PRT,1972,
PRY,1972,
PSE,1972,
PYF,1972,
QAT,1972,
ROU,1972,
RUS,1972,
RWA,1972,
SAU,1972,
SDN,1972,
SEN,1972,
SGP,1972,
SLB,1972,
SLE,1972,
SLV,1972,
SOM,1972,5.40465021133423
SRB,1972,
SSD,1972,
STP,1972,
SUR,1972,
SVK,1972,
SVN,1972,
SWE,1972,
SWZ,1972,
SXM,1972,
SYC,1972,
SYR,1972,
TCA,1972,
TCD,1972,
TGO,1972,
THA,1972,
TJK,1972,
TKM,1972,
TLS,1972,
TON,1972,
TTO,1972,
TUN,1972,
TUR,1972,
TUV,1972,
TZA,1972,
UGA,1972,
UKR,1972,
URY,1972,
USA,1972,
UZB,1972,
VCT,1972,
VEN,1972,
VGB,1972,
VIR,1972,
VNM,1972,
VUT,1972,
WSM,1972,
YEM,1972,
ZAF,1972,
ZMB,1972,
ZWE,1972,
AFG,1973,
AGO,1973,
ALB,1973,
ARE,1973,
ARG,1973,
ARM,1973,
ASM,1973,
ATG,1973,
AUS,1973,
AUT,1973,
AZE,1973,
BDI,1973,
BEL,1973,
BEN,1973,
BFA,1973,
BGD,1973,
BGR,1973,
BHR,1973,
BHS,1973,
BIH,1973,
BLR,1973,
BLZ,1973,
BMU,1973,
BOL,1973,
BRA,1973,
BRB,1973,
BRN,1973,
BTN,1973,
BWA,1973,
CAF,1973,
CAN,1973,
CHE,1973,
CHL,1973,
CHN,1973,
CIV,1973,
CMR,1973,
COD,1973,
COG,1973,
COL,1973,
COM,1973,
CPV,1973,
CRI,1973,
CUB,1973,
CYM,1973,
CYP,1973,
CZE,1973,
DEU,1973,
DJI,1973,
DMA,1973,
DNK,1973,
DOM,1973,
DZA,1973,
ECU,1973,
EGY,1973,
ERI,1973,
ESP,1973,
EST,1973,
ETH,1973,
FIN,1973,
FJI,1973,
FRA,1973,
FSM,1973,
GAB,1973,
GBR,1973,
GEO,1973,
GHA,1973,
GIN,1973,
GMB,1973,
GNB,1973,
GNQ,1973,
GRC,1973,
GRD,1973,
GTM,1973,
GUM,1973,
GUY,1973,
HKG,1973,
HND,1973,
HRV,1973,
HTI,1973,
HUN,1973,
IDN,1973,
IND,1973,
IRL,1973,
IRN,1973,
IRQ,1973,
ISL,1973,
ISR,1973,
ITA,1973,
JAM,1973,
JOR,1973,
JPN,1973,
KAZ,1973,
KEN,1973,
KGZ,1973,
KHM,1973,
KIR,1973,
KNA,1973,
KOR,1973,
KWT,1973,
LAO,1973,
LBN,1973,
LBR,1973,
LBY,1973,
LCA,1973,
LIE,1973,
LKA,1973,
LSO,1973,
LTU,1973,
LUX,1973,
LVA,1973,
MAC,1973,
MAF,1973,
MAR,1973,
MDA,1973,
MDG,1973,
MDV,1973,
MEX,1973,
MHL,1973,
MKD,1973,
MLI,1973,
MLT,1973,
MMR,1973,
MNE,1973,
MNG,1973,
MNP,1973,
MOZ,1973,
MRT,1973,
MUS,1973,
MWI,1973,
MYS,1973,
NAM,1973,
NCL,1973,
NER,1973,
NGA,1973,
NIC,1973,
NLD,1973,
NOR,1973,
NPL,1973,
NZL,1973,
OMN,1973,
PAK,1973,
PAN,1973,
PER,1973,
PHL,1973,
PLW,1973,
PNG,1973,
POL,1973,
PRI,1973,
PRK,1973,
PRT,1973,
PRY,1973,
PSE,1973,
PYF,1973,
QAT,1973,
ROU,1973,
RUS,1973,
RWA,1973,
SAU,1973,
SDN,1973,
SEN,1973,
SGP,1973,
SLB,1973,
SLE,1973,
SLV,1973,
SOM,1973,
SRB,1973,
SSD,1973,
STP,1973,
SUR,1973,
SVK,1973,
SVN,1973,
SWE,1973,
SWZ,1973,
SXM,1973,
SYC,1973,
SYR,1973,
TCA,1973,
TCD,1973,
TGO,1973,
THA,1973,
TJK,1973,
TKM,1973,
TLS,1973,
TON,1973,
TTO,1973,
TUN,1973,
TUR,1973,
TUV,1973,
TZA,1973,
UGA,1973,
UKR,1973,
URY,1973,
USA,1973,
UZB,1973,
VCT,1973,
VEN,1973,
VGB,1973,
VIR,1973,
VNM,1973,
VUT,1973,
WSM,1973,
YEM,1973,
ZAF,1973,
ZMB,1973,
ZWE,1973,
AFG,1974,
AGO,1974,
ALB,1974,
ARE,1974,
ARG,1974,
ARM,1974,
ASM,1974,
ATG,1974,
AUS,1974,
AUT,1974,
AZE,1974,
BDI,1974,
BEL,1974,
BEN,1974,
BFA,1974,
BGD,1974,
BGR,1974,
BHR,1974,
BHS,1974,
BIH,1974,
BLR,1974,
BLZ,1974,
BMU,1974,
BOL,1974,
BRA,1974,
BRB,1974,
BRN,1974,
BTN,1974,
BWA,1974,
CAF,1974,
CAN,1974,
CHE,1974,
CHL,1974,
CHN,1974,
CIV,1974,
CMR,1974,
COD,1974,
COG,1974,
COL,1974,
COM,1974,
CPV,1974,
CRI,1974,
CUB,1974,
CYM,1974,
CYP,1974,
CZE,1974,
DEU,1974,
DJI,1974,
DMA,1974,
DNK,1974,
DOM,1974,
DZA,1974,
ECU,1974,
EGY,1974,
ERI,1974,
ESP,1974,
EST,1974,
ETH,1974,
FIN,1974,
FJI,1974,
FRA,1974,
FSM,1974,
GAB,1974,
GBR,1974,
GEO,1974,
GHA,1974,
GIN,1974,
GMB,1974,
GNB,1974,
GNQ,1974,
GRC,1974,
GRD,1974,
GTM,1974,
GUM,1974,
GUY,1974,
HKG,1974,
HND,1974,
HRV,1974,
HTI,1974,
HUN,1974,
IDN,1974,
IND,1974,
IRL,1974,
IRN,1974,
IRQ,1974,
ISL,1974,
ISR,1974,
ITA,1974,
JAM,1974,
JOR,1974,
JPN,1974,
KAZ,1974,
KEN,1974,
KGZ,1974,
KHM,1974,
KIR,1974,
KNA,1974,
KOR,1974,
KWT,1974,
LAO,1974,
LBN,1974,
LBR,1974,
LBY,1974,
LCA,1974,
LIE,1974,
LKA,1974,
LSO,1974,
LTU,1974,
LUX,1974,
LVA,1974,
MAC,1974,
MAF,1974,
MAR,1974,
MDA,1974,
MDG,1974,
MDV,1974,
MEX,1974,
MHL,1974,
MKD,1974,
MLI,1974,
MLT,1974,
MMR,1974,
MNE,1974,
MNG,1974,
MNP,1974,
MOZ,1974,
MRT,1974,
MUS,1974,
MWI,1974,
MYS,1974,
NAM,1974,
NCL,1974,
NER,1974,
NGA,1974,
NIC,1974,
NLD,1974,
NOR,1974,
NPL,1974,
NZL,1974,
OMN,1974,
PAK,1974,
PAN,1974,
PER,1974,
PHL,1974,
PLW,1974,
PNG,1974,
POL,1974,
PRI,1974,
PRK,1974,
PRT,1974,
PRY,1974,
PSE,1974,
PYF,1974,
QAT,1974,
ROU,1974,
RUS,1974,
RWA,1974,
SAU,1974,
SDN,1974,
SEN,1974,
SGP,1974,
SLB,1974,
SLE,1974,
SLV,1974,
SOM,1974,
SRB,1974,
SSD,1974,
STP,1974,
SUR,1974,
SVK,1974,
SVN,1974,
SWE,1974,
SWZ,1974,
SXM,1974,
SYC,1974,
SYR,1974,
TCA,1974,
TCD,1974,
TGO,1974,
THA,1974,
TJK,1974,
TKM,1974,
TLS,1974,
TON,1974,
TTO,1974,
TUN,1974,
TUR,1974,
TUV,1974,
TZA,1974,
UGA,1974,
UKR,1974,
URY,1974,
USA,1974,
UZB,1974,
VCT,1974,
VEN,1974,
VGB,1974,
VIR,1974,
VNM,1974,
VUT,1974,
WSM,1974,
YEM,1974,
ZAF,1974,
ZMB,1974,
ZWE,1974,
AFG,1975,
AGO,1975,
ALB,1975,
ARE,1975,54.0
ARG,1975,
ARM,1975,
ASM,1975,
ATG,1975,
AUS,1975,
AUT,1975,
AZE,1975,
BDI,1975,
BEL,1975,
BEN,1975,
BFA,1975,9.0
BGD,1975,
BGR,1975,
BHR,1975,
BHS,1975,
BIH,1975,
BLR,1975,
BLZ,1975,
BMU,1975,
BOL,1975,
BRA,1975,
BRB,1975,
BRN,1975,
BTN,1975,
BWA,1975,
CAF,1975,18.0
CAN,1975,
CHE,1975,
CHL,1975,
CHN,1975,
CIV,1975,
CMR,1975,
COD,1975,
COG,1975,
COL,1975,
COM,1975,
CPV,1975,
CRI,1975,
CUB,1975,
CYM,1975,
CYP,1975,
CZE,1975,
DEU,1975,
DJI,1975,
DMA,1975,
DNK,1975,
DOM,1975,
DZA,1975,
ECU,1975,
EGY,1975,
ERI,1975,
ESP,1975,
EST,1975,
ETH,1975,
FIN,1975,
FJI,1975,
FRA,1975,
FSM,1975,
GAB,1975,
GBR,1975,
GEO,1975,
GHA,1975,
GIN,1975,
GMB,1975,
GNB,1975,
GNQ,1975,
GRC,1975,
GRD,1975,
GTM,1975,
GUM,1975,
GUY,1975,
HKG,1975,
HND,1975,
HRV,1975,
HTI,1975,
HUN,1975,
IDN,1975,
IND,1975,
IRL,1975,
IRN,1975,
IRQ,1975,
ISL,1975,
ISR,1975,
ITA,1975,
JAM,1975,
JOR,1975,
JPN,1975,
KAZ,1975,
KEN,1975,
KGZ,1975,
KHM,1975,
KIR,1975,
KNA,1975,
KOR,1975,
KWT,1975,60.0
LAO,1975,
LBN,1975,
LBR,1975,
LBY,1975,
LCA,1975,
LIE,1975,
LKA,1975,
LSO,1975,
LTU,1975,
LUX,1975,
LVA,1975,
MAC,1975,
MAF,1975,
MAR,1975,
MDA,1975,
MDG,1975,
MDV,1975,
MEX,1975,
MHL,1975,
MKD,1975,
MLI,1975,
MLT,1975,
MMR,1975,
MNE,1975,
MNG,1975,
MNP,1975,
MOZ,1975,
MRT,1975,
MUS,1975,
MWI,1975,
MYS,1975,
NAM,1975,
NCL,1975,
NER,1975,
NGA,1975,
NIC,1975,
NLD,1975,
NOR,1975,
NPL,1975,
NZL,1975,
OMN,1975,
PAK,1975,
PAN,1975,
PER,1975,
PHL,1975,
PLW,1975,
PNG,1975,
POL,1975,
PRI,1975,
PRK,1975,
PRT,1975,
PRY,1975,
PSE,1975,
PYF,1975,
QAT,1975,
ROU,1975,
RUS,1975,
RWA,1975,
SAU,1975,
SDN,1975,
SEN,1975,
SGP,1975,
SLB,1975,
SLE,1975,
SLV,1975,
SOM,1975,
SRB,1975,
SSD,1975,
STP,1975,
SUR,1975,
SVK,1975,
SVN,1975,
SWE,1975,
SWZ,1975,
SXM,1975,
SYC,1975,
SYR,1975,
TCA,1975,
TCD,1975,
TGO,1975,
THA,1975,
TJK,1975,
TKM,1975,
TLS,1975,
TON,1975,
TTO,1975,
TUN,1975,
TUR,1975,62.0
TUV,1975,
TZA,1975,
UGA,1975,
UKR,1975,
URY,1975,94.0
USA,1975,
UZB,1975,
VCT,1975,
VEN,1975,
VGB,1975,
VIR,1975,
VNM,1975,
VUT,1975,
WSM,1975,
YEM,1975,
ZAF,1975,
ZMB,1975,
ZWE,1975,
AFG,1976,
AGO,1976,
ALB,1976,
ARE,1976,
ARG,1976,
ARM,1976,
ASM,1976,
ATG,1976,
AUS,1976,
AUT,1976,
AZE,1976,
BDI,1976,
BEL,1976,
BEN,1976,
BFA,1976,
BGD,1976,
BGR,1976,
BHR,1976,
BHS,1976,
BIH,1976,
BLR,1976,
BLZ,1976,
BMU,1976,
BOL,1976,63.0
BRA,1976,
BRB,1976,
BRN,1976,
BTN,1976,
BWA,1976,
CAF,1976,
CAN,1976,
CHE,1976,
CHL,1976,
CHN,1976,
CIV,1976,
CMR,1976,41.0
COD,1976,
COG,1976,
COL,1976,
COM,1976,
CPV,1976,
CRI,1976,
CUB,1976,
CYM,1976,
CYP,1976,
CZE,1976,
DEU,1976,
DJI,1976,
DMA,1976,
DNK,1976,
DOM,1976,
DZA,1976,
ECU,1976,
EGY,1976,38.0
ERI,1976,
ESP,1976,
EST,1976,
ETH,1976,
FIN,1976,
FJI,1976,
FRA,1976,
FSM,1976,
GAB,1976,
GBR,1976,
GEO,1976,
GHA,1976,
GIN,1976,
GMB,1976,
GNB,1976,
GNQ,1976,
GRC,1976,
GRD,1976,
GTM,1976,
GUM,1976,
GUY,1976,
HKG,1976,
HND,1976,
HRV,1976,
HTI,1976,
HUN,1976,
IDN,1976,
IND,1976,
IRL,1976,
IRN,1976,37.0
IRQ,1976,
ISL,1976,
ISR,1976,
ITA,1976,
JAM,1976,
JOR,1976,
JPN,1976,
KAZ,1976,
KEN,1976,
KGZ,1976,
KHM,1976,
KIR,1976,
KNA,1976,
KOR,1976,
KWT,1976,
LAO,1976,
LBN,1976,
LBR,1976,
LBY,1976,
LCA,1976,
LIE,1976,
LKA,1976,
LSO,1976,
LTU,1976,
LUX,1976,
LVA,1976,
MAC,1976,
MAF,1976,
MAR,1976,
MDA,1976,
MDG,1976,
MDV,1976,
MEX,1976,
MHL,1976,
MKD,1976,
MLI,1976,9.0
MLT,1976,
MMR,1976,
MNE,1976,
MNG,1976,
MNP,1976,
MOZ,1976,
MRT,1976,
MUS,1976,
MWI,1976,
MYS,1976,
NAM,1976,
NCL,1976,91.0
NER,1976,
NGA,1976,
NIC,1976,
NLD,1976,
NOR,1976,
NPL,1976,
NZL,1976,
OMN,1976,
PAK,1976,
PAN,1976,
PER,1976,
PHL,1976,
PLW,1976,
PNG,1976,
POL,1976,
PRI,1976,
PRK,1976,
PRT,1976,
PRY,1976,
PSE,1976,
PYF,1976,
QAT,1976,
ROU,1976,
RUS,1976,
RWA,1976,
SAU,1976,
SDN,1976,
SEN,1976,
SGP,1976,
SLB,1976,
SLE,1976,
SLV,1976,
SOM,1976,
SRB,1976,
SSD,1976,
STP,1976,
SUR,1976,
SVK,1976,
SVN,1976,
SWE,1976,
SWZ,1976,55.0
SXM,1976,
SYC,1976,
SYR,1976,
TCA,1976,
TCD,1976,
TGO,1976,
THA,1976,
TJK,1976,
TKM,1976,
TLS,1976,
TON,1976,100.0
TTO,1976,
TUN,1976,
TUR,1976,
TUV,1976,
TZA,1976,
UGA,1976,
UKR,1976,
URY,1976,
USA,1976,
UZB,1976,
VCT,1976,
VEN,1976,
VGB,1976,
VIR,1976,
VNM,1976,
VUT,1976,
WSM,1976,
YEM,1976,
ZAF,1976,
ZMB,1976,
ZWE,1976,
AFG,1977,
AGO,1977,
ALB,1977,
ARE,1977,
ARG,1977,
ARM,1977,
ASM,1977,
ATG,1977,
AUS,1977,
AUT,1977,
AZE,1977,
BDI,1977,
